135380;Sikåskälen;2.0;63.6198;15.0929;1961-01-01 00:00:00;1984-06-30 23:59:59;490.0
135440;Hallviken;2.0;63.73;15.5;1951-01-01 00:00:00;1978-11-30 23:59:59;337.0
135460;Hallhåxåsen A;2.0;63.7695;15.331;1995-12-01 00:00:00;2016-10-01 10:00:00;375.0
135520;Strömsund;2.0;63.8548;15.5894;1979-01-01 00:00:00;1995-11-30 23:59:59;373.0
135640;Gisselås;2.0;63.7;15.3666;1965-01-01 00:00:00;1965-07-31 23:59:59;320.0
136010;Bispgården;2.0;63.0335;16.5536;1961-01-01 00:00:00;1978-01-31 23:59:59;165.0
136020;Bispgården;2.0;63.0509;16.5358;1984-11-01 00:00:00;1988-06-30 23:59:59;190.0
136090;Krångede A;2.0;63.1521;16.1733;1995-11-21 00:00:00;2016-10-01 10:00:00;183.0
136360;Storfinnforsen;2.0;63.595;16.1846;1961-01-01 00:00:00;2016-08-31 23:59:59;232.0
136410;Junsele A;2.0;63.6849;16.9531;2008-01-01 00:00:00;2016-10-01 10:00:00;214.0
136420;Junsele;2.0;63.6968;16.8723;1963-01-01 00:00:00;1964-09-10 23:59:59;210.0
136610;Bölestrand;2.0;63.1333;16.15;1955-01-01 00:00:00;1965-03-31 23:59:59;220.0
137030;Viksbäcken;2.0;63.05;17.75;1951-10-01 00:00:00;1976-04-30 23:59:59;6.0
137040;Kramfors-Gistgårdsön;2.0;63.0502;17.7658;1976-09-01 00:00:00;1996-04-30 23:59:59;5.0
137080;Forse;2.0;63.1466;17.0262;1996-11-01 00:00:00;2016-09-30 23:59:59;120.0
137100;Sollefteå;2.0;63.166700000000006;17.2802;1971-01-01 00:00:00;1986-06-30 23:59:59;20.0
137110;Lännäs;2.0;63.16629;17.65431;2015-06-01 06:00:00;2016-09-30 23:59:59;30.0
137560;Tegelträsk;2.0;63.9515;17.904;1961-01-01 00:00:00;1985-08-31 23:59:59;380.0
138070;Västmarkum A;2.0;63.1251;18.2555;1995-12-15 00:00:00;2016-10-01 10:00:00;141.0
138240;Örnsköldsviks Flygplats;2.0;63.4119;18.9797;2008-01-01 00:00:00;2016-10-01 10:00:00;108.0
138270;Bredbyn;2.0;63.4608;18.0592;1983-05-01 00:00:00;1995-09-30 23:59:59;85.0
138390;Hemling A;2.0;63.6513;18.5502;1995-12-15 00:00:00;2016-10-01 10:00:00;182.0
138400;Hemling;2.0;63.6574;18.5318;1970-07-01 00:00:00;2011-07-31 23:59:59;190.0
139110;Skagsudde;2.0;63.1885;19.0194;1965-01-01 00:00:00;1995-10-31 23:59:59;13.0
139120;Skagsudde A;2.0;63.1886;19.0202;1995-11-01 00:00:00;2016-10-01 10:00:00;11.0
139200;Kasa D;2.0;63.3266;19.0532;1961-01-01 00:00:00;1986-06-30 23:59:59;30.0
139260;Järnäsklubb A;2.0;63.4359;19.6768;1995-12-15 00:00:00;2016-10-01 10:00:00;6.0
139340;Nordmaling;2.0;63.5739;19.4875;1982-09-13 00:00:00;1987-03-31 23:59:59;4.0
